station_id	Station Code	Station name	latitude	longitude	altitude	NVE Vatn nr	NVE Vassdrag nr	Kommune	Fylke Nr	Fylke	Region	Region_2	Region_3	Region 4	lake_area_km2	basin_area_km2	lake_catchm_%	mar_limit	min_elev	mean_elev	max_elev	developed	agriculture	forest	natural_not_forest	peat	glacier	freshwater	sea	nodata	sum	year	resa_id	Uke_19	sample_date_19	Dyp	Uke_95	sample_date_95	LakeTemp_19	2019_ALK	2019_Al/Il	2019_Al/R	2019_Al	2019_Ca	2019_Cl	2019_DOC C	2019_F	2019_Fe	2019_KOND	2019_K	2019_Mg	2019_Mn	2019_NH4-N	2019_NO3-N	2019_Na	2019_PO4-P	2019_SO4	2019_*SO4	2019_SiO2	2019_TOC	2019_CNDOM	2019_CNDOMcorr	2019_TOTN	2019_TON	2019_TONcorr	2019_TOTP	2019_Temp_oC	2019_pH	2019_H	2019_LAL	2019_ALKE	2019_ANC	2019_ANCorg	comment_station	1995_ALK	1995_Al/Il	1995_IlAl_DOM	1995_Al/R	1995_Ca	1995_Cl	1995_F	1995_Fe	1995_KOND	1995_K	1995_Mg	1995_Mn	1995_NH4-N	1995_NO3-N	1995_Na	1995_SO4	1995_*SO4	1995_SiO2	1995_TOC	1995_CNDOM	1995_CNDOMcorr	1995_TOTN	1995_TON	1995_TONcorr	1995_TOTP	1995_pH	1995_H	1995_LAL	1995_ALKE	1995_ANC	1995_ANCorg
39	938-3-4	Storolavsvatnet	58.85833713	7.27576324	848	1177	022.H2B	Bygland kommune	9	Aust-Agder	4	South (4+5)	South (4+5)	1-South	1.131661544	6.5522	17.27147437	Above	846.2405396	898.4444919	1021.484375	0	0	0	80.48490655	0.314265845	0	19.20082744	0	0	99.99999983	2019	39	44	10.29.2019	33	42	10.21.1995	5.9	0.042	25	37	81	0.33	1.08	1.3	2	17	0.83	0.047	0.11	5.4	16	60	0.94	1	0.39	0.264310813	1.01	1.4	18.91891892	15.55555556	150	74	90	2		5.51	3.090295433	12	12.4832874	25.8802448	21.1202448		0.026	11	14.47368421	98	0.2	1.7	40		1.33	0.05	0.13	7.5	0	144	0.99	1.2	0.872089542	0.65	0.76	14.90196078	14.90196078	195	51	51	1	5.04	9.120108394	87	0	-18.20142294	-20.78542294
40	940-2-9	HOH 1227	59.18429408	7.10573061	1224	14617	021.FC	Valle kommune	9	Aust-Agder	4	South (4+5)	South (4+5)	1-South	0.210156561	4.6797	4.490812684	Above	1224	1284.333013	1399.068848	0	0	0	86.37574932	0	0	13.62425065	0	0	99.99999997	2019	40	40	09.30.2019	16	38	09.19.1995	2.3	0.044	6	16	30	0.26	0.46	0.22	37	4.1	0.5	0.025	0.073	1.3	4	28	0.46	1	0.34	0.247877306	0.63	0.51	11.33333333	10.40816327	77	45	49	2		5.7	1.995262315	10	14.67480074	17.85990279	16.12590279		0.033	10	47.61904762	34	0.1	0.4	40		0.53	0.03	0.04	1.5	0	70	0.26	0.6	0.45235421	0.2	0.21	8.4	8.4	95	25	25	2	5.39	4.073802778	24	2.164357508	-8.41474628	-9.12874628
41	941-2-23	Reinsgrovtj?rnane	59.34189763	7.00623649	1120	14120	021.GD0	Bykle kommune	9	Aust-Agder	4	South (4+5)	South (4+5)	1-South	0.17632313	2.5647	6.875000191	Above	1119.814697	1160.506024	1273.782471	0	0	0	84.9371003	0	0	15.06289972	0	0	100	2019	41	40	09.30.2019	25	38	09.19.1995	6.1	0.046	10	15	32	0.22	0.7	0.47	5	5.3	0.55	0.043	0.09	1.2	10	19	0.53	1	0.25	0.169151215	0.27	0.85	13.70967742	11.80555556	91	62	72	2		5.72	1.905460718	5	16.85139764	16.94205028	14.05205028		0.031	10	32.25806452	25	0.1	0.7	40		0.68	0.05	0.07	1.7	0	82	0.44	0.7	0.519289832	0.2	0.31	10	10	113	31	31	1	5.24	5.754399373	15	0	-9.006812656	-10.06081266
42	1003-2-4	Saudlandsvatnet	58.20399577	6.76486583	106	21894	024.52Z	Farsund kommune	10	Vest-Agder	5	South (4+5)	South (4+5)	1-South	0.162576837	4.6384	3.505019773	Above	105.0053406	181.2197309	356.4359131	0	3.168994146	70.34977621	16.05674042	2.360431581	0	8.064057322	0	0	99.99999968	2019	42	44	10.30.2019	23			8.6	0.063	29	40	140	0.96	9.48	3.3	15	190	4	0.21	0.64	12	15	96	5.02	2	2.12	1.305956404	2.09	3.4	20.1183432	18.47826087	280	169	184	4		5.95	1.122018454	11	35.01990641	6.94450742	-4.61549258	new in 2019	0.034	32	14.54545455	109	1.1	9.8			4.95	0.41	0.85			190	5.41	4.7	3.301819987		2.2		15.17241379	335		145		5.22	6.025595861	77	2.914	-17.226	-24.706
43	1004-1-34	Store Einervann/HOH 230	58.31215765	6.57577756	224	21759	025.6C	Flekkefjord kommune	10	Vest-Agder	5	South (4+5)	South (4+5)	1-South	0.044777789	0.71	6.306730873	Above	225.0372314	283.3824296	364.1868896	0	0	67.32114054	25.99866205	0	0	6.680196957	0	0	99.99999955	2019	43	44	10.30.2019	12	42	10.18.1995	7.3	0.03	100	160	280	0.23	5.53	6.2	9	270	3.15	0.15	0.37	2.1	33	98	3.65	1	0.87	0.476509769	1.69	6.5	34.39153439	29.27927928	320	189	222	5		4.87	13.48962883	60	0	25.77061104	3.67061104		0.002	112	23.82978723	286	0.29	8.5	40	196.1	4.79	0.17	0.5	4.5	0	145	5.1	3.5	2.415233166	2	4.7	21.86046512	21.86046512	360	215	215	4	4.52	30.1995172	174	0	-41.20540252	-57.18540252
44	1014-1-32	Krossvatnet	58.24253239	7.78938368	197	11283	022.1B5B	Vennesla kommune	10	Vest-Agder	4	South (4+5)	South (4+5)	1-South	0.042558063	0.6363	6.688364481	Above	193.9405823	217.6132917	281.7640991	0	0	88.00837298	0	2.426637192	0	9.564991491	0	0	100.0000017	2019	44	44	10.30.2019	11	42	10.18.1995	7	0.045	110	150	260	0.68	4.14	8.3	26	200	2.6	0.24	0.32	8.5	47	90	2.99	1	1.33	0.884807292	2.27	7.5	36.94581281	30	340	203	250	3		5.26	5.495408739	40	15.76474827	48.90893823	23.40893823		0.027	92	17.03703704	169	1.06	5.4	40	156	3.42	0.27	0.43	15.8	0	109	3.41	3.8	2.761012828	2	5.4	24.43438914	24.43438914	330	221	221	3	4.95	11.22018454	77	0	4.276732716	-14.08326728
45	1032-1-19	Svartevatnet	58.278	7.086	336	11168	024.ADB	Lyngdal kommune	10	Vest-Agder	5	South (4+5)	South (4+5)	1-South	0.102294215	4.2362	2.414763586	Above	333.1124573	442.2285067	608.2026367	0	0.550639016	75.90579582	15.24943507	3.31491554	0	4.979214749	0	0	100.0000002	2019	45	44	10.30.2019	8	42	10.18.1995	7	0.039	79	120	220	0.4	3.5	6.2	25	280	2.28	0.1	0.27	7.8	24	61	2.49	2	0.96	0.620111187	1.49	5.7	32.57142857	28.64321608	260	175	199	3		5.16	6.918309709	41	9.15730999	31.67958059	12.29958059		0.014	89	18.16326531	190	0.57	5.1	40	436.4	3.32	0.19	0.35	15.2	0	64	3.1	3.2	2.305034298	1.8	4.9	22.68518519	22.68518519	280	216	216	5	4.71	19.498446	101	0	-18.11937084	-34.77937084
46	1037-1-1	Lisle Fr?ysvatnet	58.30513362	7.10953963	445	11099	024.AFB	Kvinesdal kommune	10	Vest-Agder	5	South (4+5)	South (4+5)	1-South	0.075561364	0.4262	17.72908595	Above	442.3320313	468.3428555	530.7908936	0	0	81.20642036	0	0	0	18.79357813	0	0	99.99999849	2019	46	44	10.30.2019	9	42	10.18.1995	6.9	0.041	81	120	220	0.35	3.3	3.9	20	180	2.08	0.12	0.26	9.7	37	131	2.45	2	0.92	0.596236394	1.21	4.2	27.63157895	22.22222222	320	152	189	4		5.27	5.370317964	39	11.3805985	29.53952523	15.25952523		0.022	39	17.72727273	129	0.48	4.8	40	204.7	2.91	0.16	0.34	23.2	0	136	2.85	2.8	2.004672931	0.95	2.2	17.05426357	17.05426357	265	129	129	3	4.86	13.80384265	90	0	-23.42308674	-30.90308674
47	1046-1-23	Bergetj?rni	59.017	6.906	698	25727	026.K5	Sirdal kommune	10	Vest-Agder	5	South (4+5)	South (4+5)	1-South	0.105935409	0.4368	24.25261189	Above	697.9123535	729.1850389	817.7622681	0.912968575	0	66.08872038	8.051224795	0	0	24.9470864	0	0	100.0000002	2019	47	44	10.31.2019	11	42	10.21.1995	5.4	0.048	46	56	110	0.48	2.06	2.6	16	64	1.4	0.12	0.23	4.6	35	83	1.5	2	0.56	0.361067067	1.21	2.7	26.47058824	19.7080292	220	102	137	3		5.65	2.238721139	10	19.01610061	37.9936449	28.8136449		0.026	32	17.77777778	77	0.26	2.9	40	29.7	1.81	0.11	0.23	14.1	0	89	1.52	1.3	0.906406284	0.65	1.8	20.93023256	20.93023256	175	86	86	2	5.01	9.77237221	45	0	-14.39907394	-20.51907394
48	1111-1-14	Eikelitj?rna	58.38926011	6.39543535	211	21529	026.4AB	Sokndal kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.076076256	0.5908	12.87682065	Above	211.2252045	262.7385537	331.8759155	0	0	76.17017081	10.27700717	0.311423957	0	13.24139761	0	0	99.99999955	2019	48	44	10.30.2019	13	44	11.01.1995	8.3	0.041	25	37	82	0.44	7.14	1.4	8	61	3.35	0.13	0.49	6.7	30	105	4.51	2	1.36	0.799420269	1.43	1.6	10.32258065	8.648648649	290	155	185	2		5.44	3.630780548	12	11.3805985	26.68638101	21.24638101		0.021	23	45.09803922	169	0.57	9.3	40	30.9	4.71	0.16	0.63	11.2	37	142	4.91	3.7	2.54185577	1.2	0.51	10	5.795454545	230	51	88	3	4.87	13.48962883	146	0	-48.93433315	-50.66833315
49	1114-1-20	Skjelbreidtj?rni	58.726	6.188	240	20251	027.D	Bjerkreim kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.057204418	1.0975	5.212247655	Above	237.1672974	322.0961959	496.7610779	0	13.62481663	73.34877835	5.717252045	1.441126992	0	5.868024835	0	0	99.99999885	2019	49	44	10.30.2019	4.3	44	10.31.1995	6.2	0.087	21	25	67	1.29	6.22	2.5	12	190	3.57	0.47	0.6	9.3	32	265	3.86	2	1.34	0.817202296	2.04	2	19.41747573	14.81481481	400	103	135	5		6.3	0.501187234	4	60.20825399	73.66460708	66.86460708		0.055	36	17.14285714	48	1.13	6.3	40	125.1	3.51	0.48	0.56	13.5	30	215	3.61	3.3	2.339351041	2	2.1	17.5	14	365	120	150	8	6.06	0.87096359	12	26.5249311	12.13280581	4.99280581
50	1114-1-34	Lomstj?rni	58.67622276	6.08323611	242	20451	027.BZ	Bjerkreim kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.058249366	3.0234	1.926617906	Above	237.2913666	364.7280214	580.2618408	0	12.13038226	12.10068595	72.96408415	0.512784696	0	2.292060416	0	0	99.99999747	2019	50	44	10.30.2019	5.6	44	10.31.1995	6.9	0.07	41	47	110	1.13	6.21	3.3	9	100	3.26	0.34	0.61	3.9	14	150	3.67	2	1.05	0.591919841	1.82	2.8	22.22222222	20	290	126	140	3		6.15	0.707945784	6	42.40311559	68.15761727	58.63761727		0.036	62	23.84615385	100	0.84	6.6	40	43.1	3.5	0.38	0.55	9.4	0	240	3.71	3.1	2.172860918	1.6	2.6	27.36842105	27.36842105	335	95	95	5	5.4	3.981071706	38	5.755061032	-9.593112862	-18.43311286
51	1122-1-9	KrÜtj?rni	58.74057372	6.11825705	535	20180	027.D	Gjesdal kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.051980738	1.7409	2.985854326	Above	535.0055542	629.3043828	760.0884399	0	0	3.612534372	91.95265162	0	0	4.43481442	0	0	100.0000004	2019	51	44	10.30.2019	4	44	10.31.1995	5.7	0.062	42	67	120	0.37	5.16	2.1	8	42	2.59	0.13	0.38	4.9	16	160	3.05	1	0.9	0.513262327	1.32	2.2	40.74074074	31.42857143	230	54	70	2		5.22	6.025595861	25	33.9617982	11.14332965	3.66332965		0.016	59	28.0952381	120	0.33	5	40	20	3.15	0.13	0.37	6.1	0	195	3.02	2.4	1.686189964	1.2	2.1	42	42	245	50	50	2	4.74	18.19700859	61	0	-23.33763898	-30.47763898
52	1129-1-13	Tvaravatnet	59.0399926	6.30813732	698	25619	031.6Z	Forsand kommune	11	Rogaland	5	South (4+5)	South (4+5)	1-South	0.057758498	0.2683	21.52758023	Above	698.2070313	733.9737234	830.7547607	0	0	0	77.40327149	0	0	22.59672854	0	0	100	2019	52	42	10.18.2019	27	42	10.21.1995	7.3	0.045	16	37	72	0.24	3.7	0.93	12	5.7	1.86	0.083	0.26	1	12	84	2.39	1	0.61	0.340532511	0.63	1.1	25	19.64285714	140	44	56	1		5.47	3.388441561	21	15.76474827	17.23548979	13.49548979		0.025	17	22.36842105	88	0.21	3.9	40		2.2	0.12	0.27	0.9	0	125	2.2	1.5	1.025780248	0.43	0.76	15.2	15.2	175	50	50	1	4.99	10.23292992	71	0	-18.71182719	-21.29582719
53	1201-1-23	Knappatj?rna	60.3299579	5.26210175		26786	56.4	Bergen kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.045292787	0.2688	16.84999499	Above	44.58720398	72.9981922	134.1201019	9.608220815	1.390126275	36.88003418	34.36086637	0	0	17.7607493	0	0	99.99999693	2019	53	42	10.17.2019	2	44	10.31.1995	10.2	0.081	84	100	200	1.85	8.18	5.1	26	81	4.44	0.49	0.63	3.7	19	71	5.4	1	2.29	1.485347151	1.15	5.4	23.47826087	21.68674699	320	230	249	5		6.32	0.478630092	16	53.94041963	109.424893	91.064893		0.037	79	20.25641026	100	0.88	7.8	40		3.8	0.39	0.54	1.6	21	54	4.34	2.8	1.895943334	0.89	3.9	22.28571429	19.89795918	250	175	196	3	5.43	3.715352291	21	6.901168345	6.40992482	-6.85007518
54	1201-1-32	Brekkevatnet	60.34352983	5.59155803	324	26777	055.7C	Bergen kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.046196785	0.2359	19.58320701	Above	323.9984741	365.5310513	581.9694824	0	0	32.32734998	48.57306288	0	0	19.09958488	0	0	99.99999775	2019	54	42	10.17.2019	16	44	10.31.1995	9.1	0.06	19	25	51	0.9	3.46	0.89	2	4.7	1.88	0.048	0.34	1.2	5	34	2.15	1	0.67	0.395916028	0.52	1.2	14.81481481	13.95348837	120	81	86	1		6.21	0.616595002	6	31.84264061	54.00692881	49.92692881		0.036	20	21.27659574	33	0.56	3.3	40	18.4	1.84	0.12	0.29	6.6	16	106	1.9	1.6	1.12533475	0.58	0.94	28.48484848	19.18367347	155	33	49	1	5.66	2.187761624	13	5.755061032	4.690934603	1.494934603
55	1228-1-16	1230 HOH	59.77908541	7.02439361	1233	12589	036.CH	Odda kommune	12	Hordaland	3	Mountains (3)	Mountains (3)	3-Mountains	0.07346064	0.8915	8.240116605	Above	1233	1285.758833	1361.660767	0	0	0	91.57101511	0	0	8.42896766	0	0	99.99998277	2019	55	39	09.24.2019	17.6	38	09.21.1995	6.8	0.042	5	9	24	0.29	0.34	0.23	8	4.4	0.49	0.059	0.067	1.8	4	26	0.39	1	0.47	0.353377646	0.45	0.39	4.333333333	4.14893617	120	90	94	1		5.53	2.951209227	4	12.4832874	17.50921074	16.18321074		0.032	10	50	21	0.21	0.4	40	38.6	0.55	0.05	0.05	3.9	0	87	0.22	0.2	0.141119884	0.3	0.2	11.76470588	11.76470588	104	17	17	3	5.32	4.786300923	11	0.808566274	3.783313692	3.103313692
56	1228-2-4	?vre Juklevatni	60.05973323	7.02721169	1430	18887	049.BB5C	Odda kommune	12	Hordaland	3	Mountains (3)	Mountains (3)	3-Mountains	0.388127408	3.1885	12.17272723	Above	1428.88623	1492.391658	1617.272461	0	0	0	86.06034486	0	0	13.93965283	0	0	99.99999769	2019	56	40	10.02.2019	19.6	38	09.21.1995	4	0.064	5	5	1	0.7	0.33	0.13	4	1.1	0.65	0.008	0.16	0.96	3	39	0.31	1	0.57	0.43154866	0.19	0.25	6.097560976	5.681818182	83	41	44	1		6.37	0.426579519	0	36.07709646	38.03611245	37.18611245		0.04	10	50	10	0.28	0.3	40	21.5	0.45	0.02	0.08	6.3	0	72	0.24	0.3	0.222552785	0.1	0.2	14.28571429	14.28571429	86	14	14	1	5.7	1.995262315	0	10.27228588	11.65663403	10.97663403
57	1231-1-41	HOH 1092	60.29211579	6.4895288	1092	27511	047.3E	Ullensvang herad	12	Hordaland	6	West (6+7)	West (6+7)	4-West	0.105572772	3.3772	3.126044401	Above	1091.659424	1338.046429	1473.839355	0	0	0	82.09026609	0	10.59002508	7.319708953	0	0	100.0000001	2019	57	39	09.24.2019	37	44	10.31.1995	5.5	0.049	5	5	13	0.33	0.96	0.26	5	9	0.66	0.089	0.087	0.87	2	9	0.68	2	0.26	0.167508841	0.2	0.36	10	9.473684211	47	36	38	3		5.84	1.445439771	0	20.09467965	22.48558506	21.26158506		0.035	10	30.3030303	10	0.24	1.4	40	49	0.86	0.07	0.11	1.7	0	63	0.74	0.5	0.33830243	0.87	0.33	14.34782609	14.34782609	86	23	23	2	5.65	2.238721139	0	4.591165144	0.604819856	-0.517180144
58	1235-1-6	Rundatj?rni	60.56906845	6.3032973	1171	27329	062.CB	Voss kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.094551813	0.3633	26.02582237	Above	1171.073364	1181.400083	1226.311157	0	0	0	71.35867705	0	0	28.64132297	0	0	100	2019	58	39	09.24.2019	2.1	37	09.16.1995	6.4	0.044	5	5	11	0.27	0.97	0.44	4	3	0.63	0.05	0.09	0.88	2	1	0.73	1	0.27	0.174927267	0.15	0.48	8.888888889	8.571428571	57	54	56	1		5.66	2.187761624	0	14.67480074	20.99653132	19.36453132		0.035	10	50	10	0.06	0.4	40	45.7	0.34	0.02	0.02	0.9	0	15	0.24	0.2	0.141119884	0.1	0.2	6.666666667	6.666666667	45	30	30	2	5.64	2.290867653	0	4.591165144	-0.927970041	-1.607970041
59	1235-1-17	Rennebergstj?rni	60.76184934	6.22659432	1164	27241	063.B1AB	Voss kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.059800325	0.1762	33.93889036	Above	1170.705688	1181.566402	1220.36792	0	0	0	65.85161709	0	0	34.14843178	0	0	100.0000489	2019	59	39	09.24.2019	13.8	37	09.16.1995	6.8	0.047	5	5	8	0.27	1.11	0.73	3	5.7	0.68	0.068	0.12	0.66	4	3	0.85	1	0.25	0.154291503	0.15	0.87	17.75510204	16.41509434	56	49	53	2		5.82	1.513561248	0	17.93508706	25.61185237	22.65385237		0.032	10	50	10	0.18	1.8	40		1.04	0.08	0.13	3.6	0	76	1	0.8	0.557230895	0.1	0.2	7.692307692	7.692307692	102	26	26	2	5.36	4.365158322	0	0.808566274	-7.636262048	-8.316262048
60	1263-3-10	Husdalsvatnet	60.652	5.5	51	26346	64.6	LindÜs kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	1.105749299	8.5883	12.87506607	Above	51.079422	302.7605463	770.1621704	0	0.474658687	51.35533175	34.51591174	0.280727274	0	13.3733707	0	0	100.0000001	2019	60	42	10.17.2019	77	44	10.31.1995	9.3	0.04	48	73	140	0.44	6.81	2.2	14	27	3.13	0.18	0.38	3.1	7	82	4.3	1	0.84	0.4067759	1.2	2.5	24.75247525	23.14814815	190	101	108	2		5.38	4.168693835	25	10.27228588	29.91642585	21.41642585		0.027	53	26.5	102	0.36	5.8	40	31.9	3	0.23	0.41	4.2	14	110	3.38	1.6	1.034726752	1.2	2	32.78688525	26.66666667	185	61	75	2	5.11	7.762471166	49	0	0.822362646	-5.977637354
61	1266-1-25	Stemmevatnet	60.86098477	5.32273465	296	26079	67.5	Masfjorden kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.04598528	0.1659	27.71867374	Above	292.6109314	330.0969711	466.385437	0	0	55.95122686	16.60629359	0	0	27.44240423	0	0	99.99992468	2019	61	42	10.17.2019	42	44	10.31.1995	7.9	0.039	47	71	140	0.25	4.76	2.4	7	39	2.43	0.12	0.34	3.9	13	77	2.97	1	0.8	0.449951025	0.91	2.7	24.54545455	21.95121951	200	110	123	2		5.24	5.754399373	24	9.15730999	17.20468753	8.02468753		0.02	45	26.47058824	112	0.25	5.6	40	30.1	3.12	0.17	0.39	4.8	21	119	3.31	2	1.353209718	0.89	1.7	30.90909091	22.36842105	195	55	76	2	4.84	14.45439771	67	0	-13.72053615	-19.50053615
62	1266-1-43	HOH 816	60.9289057	5.81325344	816	25953	067.3AC	Masfjorden kommune	12	Hordaland	7	West (6+7)	West (6+7)	4-West	0.072351918	3.8008	1.903597082	Above	813.9125977	910.3166702	1044.302246	0	0	0	83.09010874	0	0	16.90988996	0	0	99.9999987	2019	62	42	10.17.2019	33	37	09.16.1995	6	0.041	5	10	23	0.15	1.67	0.53	5	3.1	0.92	0.038	0.15	0.89	9	22	1.15	1	0.34	0.204023035	0.21	0.68	18.37837838	14.7826087	68	37	46	1		5.58	2.630267992	5	11.3805985	15.70382479	13.39182479		0.029	10	50	42	0.09	1.2	40		1.13	0.07	0.09	1.4	21	93	0.66	0.8	0.578976814	0.18	0.2	33.33333333	7.407407407	120	6	27	4	5.13	7.413102413	32	0	-13.25214284	-13.93214284
63	1401-1-35	Rundedalsvatnet	61.66270384	5.20363991	551	28225	855220	Flora kommune	14	Sogn og Fjordane	7	West (6+7)	West (6+7)	4-West	0.029787594	0.6568	4.535261027	Above	551.0540161	660.8005481	779.3694458	0	0	0	95.36308935	0	0	4.636910653	0	0	100	2019	63	42	10.16.2019	13	44	10.30.1995	6.1	0.043	8	15	33	0.61	7.15	0.51	3	4.2	3.02	0.11	0.51	2.4	3	33	3.43	1	0.68	0.269959481	0.31	0.65	13.82978723	13	83	47	50	1		5.61	2.454708916	7	13.58114704	6.414094916	4.204094916		0.026	16	28.07017544	43	0.38	5.7	40		2.37	0.14	0.34	1.6	0	120	2.28	1.3	0.804925327	0.28	0.57	19	19	150	30	30	1	4.39	40.73802778	27	0	-46.73335197	-48.67135197
64	1411-2-17	Holmevatnet	60.96964172	5.39901013	606	25811	067.6C	Gulen kommune	14	Sogn og Fjordane	7	West (6+7)	West (6+7)	4-West	0.099741375	0.4989	19.99225802	Above	604.1397705	633.3399479	697.6069946	0	0	0	77.01542552	0	0	22.98457449	0	0	100	2019	64	42	10.17.2019	4	44	10.31.1995	6.5	0.037	16	27	52	0.26	3.27	1.6	2	42	1.73	0.065	0.25	2.1	5	13	1.99	1	0.51	0.278308505	0.33	1.7	18.47826087	17.5257732	110	92	97	2		5.31	4.897788194	11	6.901168345	18.33151783	12.55151783		0.022	17	11.33333333	38	0.16	2.6	40	26.5	1.78	0.11	0.2	2.8	14	67	1.49	1.2	0.839470662	0.28	1.5	20.27027027	17.04545455	155	74	88	2	4.9	12.58925412	21	0	-10.04788057	-15.14788057
65	1411-2-34	Botnavatnet	60.98299141	5.39369831	457	25776	69.31	Gulen kommune	14	Sogn og Fjordane	7	West (6+7)	West (6+7)	4-West	0.153537287	1.5442	9.942836893	Above	455.4180298	536.6173099	677.5981445	0	0	1.181235915	88.49205844	0	0	10.32670336	0	0	99.99999771	2019	65	42	10.17.2019	14	44	10.31.1995	7.3	0.038	33	51	90	0.3	3.7	2.3	10	87	1.94	0.1	0.29	3	4	18	2.29	1	0.56	0.301628221	0.76	2.6	24.07407407	23.21428571	130	108	112	3		5.3	5.011872336	18	8.034265095	23.96360332	15.12360332		0.023	27	15	58	0.21	3.1	40	34	2.01	0.18	0.24	2.2	9	41	1.81	1.3	0.899157644	0.58	1.8	19.78021978	18	141	91	100	3	4.96	10.96478196	31	0	-3.240142267	-9.360142267
66	1416-1-5	HOH 1110	61.02096896	5.96247398		29015	069.8A	H?yanger kommune	14	Sogn og Fjordane	7	West (6+7)	West (6+7)	4-West	0.037107466	0.3344	11.09673032	Above	1115.987305	1153.603245	1204.376587	0	0	0	88.85445523	0	0	11.14554478	0	0	100	2019	66	39	09.24.2019	21.6	37	09.16.1995	6	0.034	5	5	17	0.17	1.09	0.23	3	5.8	0.73	0.032	0.11	1.2	4	28	0.8	1	0.3	0.193920658	0.24	0.34	10.625	9.444444444	64	32	36	1		5.46	3.467368505	0	3.400778897	14.44227013	13.28627013		0.029	10	50	10	0.07	1.1	40		0.73	0.03	0.07	1.3	0	70	0.52	0.5	0.349175389	0.1	0.2	8	8	95	25	25	1	5.23	5.888436554	0	0	-13.79845649	-14.47845649
67	1416-2-6	BlÜfjellvatnet	61.0163901	5.76145903	696	28999	069.7AC	H?yanger kommune	14	Sogn og Fjordane	7	West (6+7)	West (6+7)	4-West	0.35197468	1.3735	25.62611428	Above	694.5715942	741.3518748	913.2789307	0	0	0	72.96981642	0	0	27.03018403	0	0	100.0000004	2019	67	42	10.17.2019	22	37	09.16.1995	7.2	0.044	16	23	47	0.21	2.33	0.84	6	6	1.21	0.059	0.2	1.7	4	18	1.6	1	0.4	0.226787673	0.4	1	13.51351351	12.82051282	96	74	78	1		5.69	2.041737945	7	14.67480074	22.98381406	19.58381406		0.032	10	19.60784314	37	0.16	2.6	40		1.35	0.1	0.18	2.2	0	74	1.53	0.9	0.606044917	0.2	0.51	11.33333333	11.33333333	119	45	45	1	5.35	4.466835922	27	0.808566274	-5.461994698	-7.195994698
68	1421-1-34	HOH 1530	60.85403576	7.63638136	1524	15918	072.DAB	Aurland kommune	14	Sogn og Fjordane	3	Mountains (3)	Mountains (3)	3-Mountains	0.046133851	0.8305	5.554948977	Above	1531.090576	1569.787477	1623.436279	0	0	0	94.41324742	0	0	5.586754395	0	0	100.0000018	2019	68	40	10.01.2019	10.2	38	09.17.1995	3.3	0.066	5	5	3.9	1.11	0.19	0.1	5	2.7	0.96	0.15	0.12	0.33	5	35	0.37	1	1.64	1.269174532	1.37	0.38	6.333333333	5.846153846	100	60	65	2		6.37	0.426579519	0	38.18888775	43.54565809	42.25365809		0.034	10	43.47826087	10	0.13	0.2	40		0.33	0.04	0.02	1.2	0	51	0.08	0.4	0.303985687	0.1	0.23	6.388888889	6.388888889	87	36	36	2	5.57	2.691534804	0	3.400778897	-4.974903079	-5.756903079
69	1426-2-29	Krongeltj?rni	61.56781295	7.93852536	1389	29509	075.CCB	Luster kommune	14	Sogn og Fjordane	3	Mountains (3)	Mountains (3)	3-Mountains	0.071274638	0.4749	15.00834667	Above	1386.963867	1409.310486	1511.678589	0	0	0	84.13391943	0	0	15.86614584	0	0	100.0000653	2019	69	39	09.25.2019	3.9	38	09.17.1995	2.9	0.059	5	5	15	0.55	0.12	0.4	6	6.4	0.41	0.19	0.077	0.41	2	1	0.22	1	0.32	0.244638277	0.41	0.62	11.69811321	11.27272727	56	53	55	3		6.19	0.645654229	0	30.7814876	38.23249006	36.12449006		0.038	10	28.57142857	10	0.12	0.2	40		0.27	0.08	0.03		0	5	0.14	0.4	0.303985687	0.2	0.35	6.363636364	6.363636364	60	55	55	3	5.9	1.258925412	0	8.034265095	2.265018916	1.075018916
70	1429-3-22	Langesj?en	61.26700174	5.17160519	24	1643	082.3B	Fjaler kommune	14	Sogn og Fjordane	7	West (6+7)	West (6+7)	4-West	1.199785433	8.3878	14.30393467	Below	19.64582062	167.565631	440.2796021	0	0.487206047	70.89989867	12.63191177	0.931052739	0	15.04993057	0	0	99.99999979	2019	70	42	10.16.2019	46	44	10.30.1995	10.6	0.047	60	76	150	0.49	6.92	3.9	7	57	3.25	0.15	0.53	6	10	31	4	1	1.06	0.573968028	1.3	4	33.61344538	31.00775194	160	119	129	3		5.51	3.090295433	16	17.93508706	27.10657844	13.50657844		0.031	76	21.71428571	93	0.49	7.4	40	67.7	3.64	0.27	0.57	10.6	0	45	4.64	2.3	1.521397705	1.1	3.5	28	28	170	125	125	2	5.15	7.079457844	17	0	20.23419234	8.33419234
